vendor_name,on_time_delivery_rate,average_delivery_delay_days,defect_rate,cancellation_rate,return_rate,compliance_score,order_volume,average_order_value,quote_rejection_rate,payment_delay_rate,historical_penalty_count,risk_label
Prime Manufacturing 6946,0.9249017561184746,9,0.10268056040672784,0.07426684041163621,0.1448371448137994,61.667803530672806,290,248650,0.12214296327830483,0.031452360751694095,9,medium
Amber Ventures 3147,0.8552470536257164,4,0.09499278565799879,0.06065607169155805,0.14954304422254588,63.88927455627835,960,88470,0.09001382645213253,0.12713427420886456,3,medium
Orion Materials 9719,0.5421791276099627,24,0.20284990727896074,0.12384306314660332,0.2029925386287,69.85675266727671,1715,1000,0.27341956804431594,0.25969117881045334,7,high
Atlas Group 4116,0.7672529535282594,9,0.07522640466869113,0.11871064928999561,0.15670551062123855,74.42062522664716,1257,147195,0.18895523658362393,0.10548714105061854,3,medium
Mercury Global 630,0.9542502920110136,5,0.03360491361806598,0.025230871346225404,0.044157743312194325,97.03551418979217,2126,399423,0.030777947704471655,0.02210872635097818,3,low
Stellar Trading 6783,0.8924294977896255,14,0.066182097684312,0.07095751832109436,0.13082319257582883,84.21462437329372,3305,115255,0.11841918056975231,0.05150755852018121,11,medium
Orion Logistics 967,0.9137601609622695,5,0.029263933774587254,0.028729012159857226,0.0411802374994559,83.46743420959518,703,167073,0.04566524121982726,0.02285471243740096,0,low
Zenith Supplies 1007,0.8909148310245996,2,0.03365250706335149,0.016717483274878164,0.06774400268032264,99.72695927621251,3626,230865,0.03994793716546651,0.03903281601466884,3,low
Apex Distribution 4083,0.8725452351976934,2,0.029979769718613096,0.03652692561189313,0.046339554462512145,87.94149382340369,3170,32631,0.03822640062112931,0.04732318522102768,2,low
Crest Systems 2254,0.7251791321457897,7,0.09274733145967294,0.06312258980358428,0.15040229776939393,75.96983850727023,3096,367842,0.09462154211301615,0.10264623079574324,2,medium
Omega Supplies 650,0.8932969324334961,1,0.05036570621950223,0.024985725156728724,0.036888273441149,96.00313983554169,3613,465236,0.027626312571193537,0.037585719519658084,2,low
Granite Services 8473,0.2551872279421849,29,0.3061595163976272,0.302367084844082,0.27876794505777225,39.177477515485705,682,20984,0.6860534217902539,0.6218901428719322,41,critical
Alpha Corp 516,0.8853648927126998,10,0.07211919276607559,0.09687755349764987,0.04283605828684368,79.55177391377127,1706,45770,0.10093875407858152,0.06750104136526881,9,medium
Atlas Components 3569,0.8522761987057571,1,0.016282974322509823,0.048974357506002764,0.015691579249634203,84.18914149362884,505,500000,0.026394971685012418,0.04960902979431464,1,low
Nova Group 2802,0.8663953878776851,4,0.04641449866310247,0.014545078320531118,0.0009123378139286123,88.86025571739285,214,11928,0.05245811195123635,0.03637008940367248,1,low
Amber Ventures 7650,0.931630276924539,2,0.024344949608367396,0.02027054313526953,0.040494522645694225,82.58312314569805,2797,498880,0.018098065757105496,0.04250695689007259,3,low
Omega Enterprises 7455,0.5280550790821477,36,0.07587862651027721,0.1293465357718545,0.2309963450712637,53.547337443883606,712,2611,0.3828293184422271,0.23499306561419173,20,high
Quantum Corp 7610,0.8163839758283316,2,0.07884085966933448,0.05644565685865964,0.05612782367967779,76.87144760123233,1183,273103,0.07981140962848805,0.06980468925059055,6,medium
Eagle Trading 1009,0.714873495671539,15,0.08754284189344795,0.09322476101317234,0.14770941405206858,61.374840176709526,894,202971,0.11613674935995892,0.07751787244908191,10,medium
Omega Trading 5810,0.7790056464680225,6,0.0679725159151731,0.029788341838647654,0.03493001772711149,68.85418621780666,2211,218107,0.17986322358502477,0.08225520134891405,5,medium
Atlantic Enterprises 9630,0.9184399155815942,5,0.01660334686504823,0.01095398709644737,0.031083331971746914,84.81639702558668,561,219812,0.047508658528503764,0.050669075172379154,2,low
Titan Supplies 5529,0.7631844974849196,14,0.12187507660642867,0.09030406701179039,0.08220740317401357,65.92553583524885,2055,352823,0.08282059687105654,0.10441430583787265,7,medium
Amber Partners 4501,0.6498579294233985,18,0.17236897333684237,0.1517653417557044,0.11830699892110678,48.52801019081223,1763,96958,0.38750957827160615,0.1777609737714344,7,high
Metro Logistics 8692,0.9153794285210213,1,0.0522622645749557,0.04057077674031041,0.033882987804794935,90.3092003994767,2208,49972,0.059056691318964044,0.010352128247892563,1,low
Orion Global 5231,0.9364709696163709,3,0.007370535057380363,0.005234437813427559,0.043364550839893067,94.78179235867306,2274,34362,0.03126635598792064,0.03494201981010783,2,low
Apex Ventures 3562,0.9052533974271383,0,0.052251372979472875,0.04344471414435425,0.031135149231393766,80.48790107089849,1904,434463,0.022180759833410668,0.024617311505150112,2,low
Orion Logistics 7610,0.4576193323454965,55,0.32824785543399837,0.462973473363772,0.20796067499121249,11.87148479945704,614,66216,0.5458117577026419,0.5138521272286372,19,critical
Crest Corp 8314,0.6993073037849711,22,0.12014208997867029,0.08908188003603709,0.16196342828193333,48.5194182399734,838,27513,0.3330855333419759,0.2456461841566174,7,high
Apex Logistics 6414,0.3044454672646654,52,0.42124690069658766,0.28766421143975973,0.3963639276282449,19.50917196662084,312,73057,0.30178564385666184,0.44143040311314696,44,critical
Stellar Systems 5636,0.7215669204886876,32,0.09341013784111299,0.15642351315962322,0.21689065719323486,54.587064842345185,725,153510,0.21219618415682262,0.1371774815779299,21,high
Sapphire Group 3735,0.7314941427807125,11,0.08196679102825118,0.11326377612268237,0.07697585279910166,73.58175931273001,1118,161647,0.14915225339813204,0.06326082494257848,12,medium
Titan Partners 6311,0.9158150353503908,1,0.032326138939131666,0.028450926150864992,0.018872939601026904,85.70258061651785,772,339814,0.0,0.005328176035426382,0,low
Pacific Partners 8222,0.9426978585975249,2,0.017087925965706574,0.04241878863731105,0.045951335724511946,88.17793555303915,2411,262860,0.036730814484190195,0.04138800328763979,1,low
Vanguard Technologies 2273,0.7415172643949223,4,0.1254399366148778,0.07436055278625509,0.042148462718977764,81.79738230776306,1174,103597,0.11367531937249288,0.11358452510237536,4,medium
Zenith Services 2330,0.9433410713537485,3,0.038204468089700856,0.0422262651165692,0.01867593304780431,98.36645819307144,1143,60134,0.051716598212036516,0.048018844999369696,3,low
Sigma Group 2662,0.8527085755313211,3,0.04207474622881365,0.03561981272531597,0.023845297458229907,98.5155595430064,1269,102179,0.009758986480556845,0.025849270749672502,1,low
Beta Group 3559,0.9109279993622187,13,0.06121890314227271,0.11433247678329522,0.06236099598530089,83.42672919063432,782,67752,0.09190649933027153,0.10647410692559243,9,medium
Cobalt Materials 9638,0.9154697992622953,4,0.0594610679740011,0.040786028239582266,0.009553235803062408,100.0,2958,444132,0.05289086763028163,0.01746219555422649,1,low
Cobalt Resources 987,0.9478421023716923,5,0.03451686407397697,0.030803885203488954,0.011703294499553898,87.18815274355318,4273,443628,0.03497222811337548,0.019734188657886773,2,low
Cobalt Enterprises 3965,0.7788872646336787,14,0.1101288553821127,0.018532320447046963,0.08302931133024866,83.83392784944745,323,211037,0.12095188307757852,0.035533445911665094,7,medium
Jade Services 3788,0.7888734672500148,9,0.04153915640717814,0.03951900417597562,0.11108937530933581,69.34837959029703,276,215665,0.11652772279149178,0.1258910276713026,4,medium
Delta Systems 4008,0.7962817251531735,10,0.07553654316863145,0.06925216756744797,0.05264703413474346,75.82141768205678,2278,153315,0.13462504633140668,0.12867245553106574,13,medium
Apex Global 7143,0.6591191709405702,17,0.13203334289160545,0.11743916662958429,0.13789870263586626,51.49496685106615,1696,144146,0.2836562414763988,0.19534691839911839,10,high
Neptune Networks 8750,0.8399613939459236,14,0.06756362902194535,0.10775348771974722,0.03508247607736493,82.97546184167904,1166,15575,0.18522800721186344,0.05353003442341332,5,medium
Pinnacle Services 7580,0.9081622942995555,5,0.0417236463462413,0.03949033055226036,0.03359086337509311,85.52097939970999,3504,417080,0.07010801194837568,0.0,0,low
Sigma Materials 9835,0.4595035473554745,53,0.4009674744727114,0.5221139809001607,0.2930606644123822,4.058930926705839,798,92754,0.4097700855626301,0.5382551095829393,25,critical
Mercury Networks 8795,0.7876913960725579,9,0.08122984705029143,0.07868904182610097,0.05469076290992268,79.17886095628813,675,62572,0.10631498284812893,0.11023059879509581,7,medium
Global Ventures 6330,0.6749023707942332,39,0.15048168278893773,0.14548795761550595,0.13883289581456973,41.20820604475676,1774,183751,0.21904768355776083,0.28387850220888344,24,high
Granite Technologies 3208,0.9314074061054379,3,0.015607485359254419,0.055652787316605834,0.017027719389379754,96.94645545127825,1479,295875,0.007432652366022435,0.004483814543269807,2,low
Nova Materials 5516,0.920171620357854,2,0.008707528582089645,0.0,0.033452919349351365,83.0453331314591,3213,302962,0.04684143262381834,0.04068355027531489,0,low
Global Manufacturing 4073,0.4246706731220346,51,0.20539419540999443,0.18887983244441955,0.3346609610509569,30.79382013523241,508,22288,0.6448120673275407,0.47020236448947095,38,critical
Titan Industries 4394,0.6888589856508633,24,0.10814712783769494,0.21831256653026848,0.2709206154022307,52.81077556327703,198,21341,0.24966369462659982,0.08562663583989574,12,high
Crest Supplies 9418,0.7047486443333452,12,0.08445458679622006,0.051261580943158774,0.07489556934566724,77.72840173066157,3170,32373,0.11454312182415174,0.08861975489555231,12,medium
Pacific Materials 2331,0.8860170322326767,4,0.008344117884912699,0.040347645611466636,0.046604988721414914,84.14725961539018,3614,247791,0.015245864372321699,0.0320859574619046,2,low
Jade Manufacturing 5572,0.8351527345008098,4,0.04217975069394684,0.1036536413610037,0.04669123081096619,79.11423252866534,2944,181150,0.08698455497173298,0.066409375490029,5,medium
Metro Components 8158,0.9064177950540758,5,0.03724321934969825,0.02768698167051027,0.039524477451479044,90.53268920305595,3735,236900,0.03809031019659871,0.0,2,low
Sapphire Resources 6034,0.2268023909411955,39,0.21160791058841624,0.36131648922284976,0.2873118497569952,35.65979178592836,379,95342,0.5505943212652304,0.4570370605483007,41,critical
Nova Enterprises 888,0.5302939045349557,33,0.20468006026233615,0.23741027182572205,0.19013813318817877,41.403947114690716,562,57362,0.29664324486959787,0.11194724108305237,11,high
Peak Services 5787,0.9120393823829477,0,0.007239152020248094,0.0018763795124736124,0.05119409046390502,80.14280400487668,4000,450678,0.016463938628764895,0.045136740473417675,1,low
Global Systems 164,0.5674104648849815,28,0.12117906223609029,0.13650365042590545,0.1378568464312226,33.808707367124974,1910,140076,0.1887651052679526,0.1203676766144863,7,high
Global Materials 5391,0.29791496713291954,46,0.27808059100234034,0.21177925486804064,0.4793750738973177,21.200739940678535,476,59237,0.6209205239281943,0.5407864477949179,20,critical
Atlas Manufacturing 3279,0.8627893397218456,5,0.03803727969919238,0.016953905640161585,0.031038885721648084,88.51365652390434,1477,360522,0.032989477229519296,0.004065923137590317,3,low
Titan Distribution 3594,0.692800507660457,29,0.15190100789662747,0.17418448007596887,0.16884116442086208,59.549433832814294,1334,70120,0.1562733248920441,0.11502087974492599,20,high
Apex Systems 9427,0.9732979795960733,3,0.04136612945515803,0.03242433745017877,0.018111769277411482,86.43795988583173,1683,297770,0.07077326138621322,0.04779403683351853,2,low
Cobalt Group 7413,0.8446396273146304,10,0.047514839173432036,0.07430209336155597,0.1445360747182222,72.52683241275015,2847,90514,0.1980253141505349,0.15514936592735262,7,medium
Vertex Ventures 5520,0.9449741927611282,4,0.01767752492069778,0.024200195756475706,0.027943724393286313,84.03135025562361,2095,485784,0.055484473794488814,0.03689222369859979,3,low
Sapphire Components 4656,0.3073723862164955,36,0.31115268920207856,0.47799928529172836,0.4092534626062175,16.868764721973793,851,76586,0.4517082669777138,0.5844562945411214,18,critical
Sigma Services 4332,0.8922798401606822,4,0.11986983355482808,0.031951807321910476,0.07033191004697475,66.5375608663501,1930,253143,0.060159849751938756,0.03741684342458678,8,medium
Global Industries 8992,0.9645828882754309,0,0.03590691355992575,0.052583424534400694,0.05611770771170437,81.96728648938534,812,55298,0.010463266374300211,0.035401888859113544,3,low
Pacific Enterprises 435,0.49844138632831636,42,0.3348110726996445,0.24532138862021838,0.469111492317287,20.564341370361646,727,37544,0.6464683944285554,0.3452014152225133,49,critical
Sigma Ventures 318,0.7687500768217683,10,0.07912428991712817,0.062157074488645846,0.10700590930881715,69.80346762617327,1,142808,0.0731033317750335,0.07180343240661723,1,medium
Prime Industries 9594,0.8677326730216314,3,0.05944952832342852,0.09150841532532338,0.08145257492368736,77.46990307646989,1177,210348,0.08755667508578588,0.14029486749464457,7,medium
Delta Solutions 9680,0.9170245208080589,5,0.0115070412602273,0.016360253568933916,0.05266736389428814,85.48956065153115,1769,214927,0.08308817641881683,0.039268454759405255,1,low
Global Manufacturing 7921,1.0,3,0.013329941383027085,0.02824463105694451,0.05857574289822831,94.31409901502856,1937,85494,0.02140568332025478,0.04193384094577159,0,low
Crest Services 2599,0.9113824233470622,5,0.04346496786125158,0.029282187321236955,0.027381174762745927,97.83501096904449,3845,112632,0.014865573109418972,0.006115295156017209,0,low
Zenith Logistics 5793,0.5137043414582593,44,0.17654787857387177,0.31232893426619146,0.43963142680857037,15.566437755786326,309,69145,0.42216635425107363,0.3318766856374841,35,critical
Amber Global 8213,0.8643579163934147,4,0.030308411077263488,0.03453163025810645,0.04753673001116171,90.72763671860089,3096,447684,0.007385610537643425,0.038475873048116144,0,low
Stellar Global 8767,0.9590511304111751,4,0.05367419484922872,0.029172569263019327,0.041007672354892374,82.63764313524797,3326,54068,0.033109510141939795,0.03282884746742096,1,low
Jade Networks 7617,0.9318085461687164,2,0.010752431564187584,0.028805253813135326,0.05287960301590209,94.92392597569916,3851,232959,0.0,0.02332383390881474,1,low
Eagle Solutions 6389,0.8382604879787013,4,0.03538212111759076,0.01770534176797655,0.0051666080059566116,82.49476004954546,4702,276826,0.018802124313329116,0.031851648005323877,2,low
Amber Manufacturing 3585,0.8671193907732293,13,0.05792523660499521,0.10664500934461377,0.09023156894404194,63.28832845354834,3178,317253,0.1303722037935356,0.15469153863459964,2,medium
Titan Components 4610,0.7144540376238195,19,0.13650789285293488,0.1624210296292691,0.2810454399192328,50.478199481629204,410,1000,0.2913313587821429,0.2517009086612171,10,high
Pulsar Distribution 1480,0.9145755303692162,5,0.017664047044430902,0.02324479883456771,0.015409962352271654,93.39110110530103,1938,169552,0.04277836184480895,0.040798933642925,2,low
Orion Industries 4273,0.9868424633213474,2,0.023911440669682493,0.045194582775265425,0.04567004336515239,79.73147557547105,4427,500000,0.0104678470919094,0.009507199233152535,0,low
Granite Supplies 4869,0.714588458353192,11,0.06322368071211,0.08834358883433413,0.13724789294596754,61.013401280457316,3231,103118,0.08241316146604079,0.051976317362437095,5,medium
Atlantic Services 2883,0.9194508975786628,0,0.04439741125864308,0.04782641166271955,0.02100265383725782,89.87803585317688,3883,500000,0.08159606367966228,0.05576651240779178,0,low
Atlantic Global 5356,0.8570740249061911,2,0.019325055917508903,0.029844982010565946,0.03245675834318772,94.89583064496128,1992,336925,0.04247378520200894,0.005898046850678036,2,low
Atlantic Partners 5694,0.8489001787606546,3,0.019003459072971164,0.01591876138695711,0.02204240629493105,80.23519583760532,4485,72407,0.02625607464698227,0.013056109662716173,1,low
Phoenix Group 3579,0.9763499795962066,1,0.010361680427614643,0.04419478955495069,0.01247780317505846,94.36242279838453,3288,312705,0.03894417613305545,0.04707052585739609,2,low
Nova Solutions 5311,0.4663620054880562,34,0.316893560800909,0.2845785813221143,0.3782200906917598,34.65579050135526,812,14488,0.5550969877321025,0.30550166077515817,27,critical
Vanguard Distribution 2799,0.5525551233916675,16,0.15385768653108362,0.12448518132377027,0.19605016348580737,45.86037296619763,523,72060,0.1654934752601762,0.27199496318042465,5,high
Core Components 2760,0.6823056320999376,9,0.18198678283151107,0.2169445738645753,0.19720399963802812,48.69658086790366,735,97258,0.17096527673008324,0.2712093028106967,7,high
Atlas Trading 2927,0.9143249203696215,0,0.03709095368325052,0.047586755351541415,0.015151250646615912,81.75962890682109,1804,67737,0.05367426512598498,0.007950802758768534,2,low
Global Supplies 9225,0.9322126991121465,3,0.00680374676075638,0.02780859641357373,0.03727290692463692,90.05641818546594,3649,316567,0.016283821175957346,0.002154296851725769,2,low
Omega Manufacturing 9645,0.870377983494575,4,0.048462700604510384,0.08670901871010192,0.11271257493931247,70.06718287234665,858,333896,0.18975639265892894,0.1402433562999258,7,medium
Summit Global 6509,0.5511803008253803,33,0.34752017916736505,0.5286239523853836,0.23188790891970065,26.118217010014476,258,38174,0.3775503308179906,0.5077353864436402,38,critical
Onyx Industries 3982,0.21145514301734286,51,0.15458588744966528,0.38686988525594956,0.38530966104253295,11.874458985893225,660,87144,0.31087632867126225,0.4543225500895457,50,critical
Peak Industries 9043,0.987195889385518,2,0.03803629034565349,0.04842048284267055,0.05793934823357111,89.77246770891416,567,85837,0.03639605007203834,0.021933489408521287,1,low
Alpha Group 8281,0.5843689292717063,29,0.11377575556528242,0.2173332702914412,0.11309660844813724,58.520388423010836,320,109693,0.3783952099290951,0.20231639613024546,7,high
Falcon Global 5991,0.89846176043023,5,0.10549752965288103,0.04139500187196895,0.12289795051481647,58.88194632667128,1561,20242,0.14964502943439734,0.10198892359754021,11,medium
Peak Ventures 6375,0.8687756921719478,6,0.022407145761308245,0.014845502244641985,0.028863007153374174,86.12000267749714,1126,198768,0.03715120433669743,0.01590153652361393,2,low
Nexus Corp 4639,0.9085411527718497,6,0.0031373236592642097,0.015701580368139893,0.03725090724113743,83.34750185754402,2311,181870,0.028849838954891138,0.001572946763979149,0,low
Omega Solutions 4750,0.9410641037583783,3,0.048171437552281565,0.026894531563898042,0.009156288581466825,85.47544714638617,683,411570,0.07843396422161993,0.03858222105944322,2,low
Atlantic Enterprises 9607,0.6429906518637323,12,0.22527005847972498,0.22588585750732876,0.30235165759635696,45.34831224705604,584,49402,0.14866736742826478,0.2657100291939695,20,high
Stellar Logistics 2058,0.6916954768652054,17,0.24709016662834707,0.12832188399060626,0.18240914620259757,53.6471898007992,1243,125518,0.39217368426785704,0.11078789658810995,25,high
Delta Corp 6399,0.9283555852024042,1,0.03339083052532134,0.011328134516352622,0.014860391227532039,83.65356976602095,1413,324877,0.03867899346576996,0.04829812822125443,3,low
Eagle Resources 8486,0.8370991680738977,14,0.07272383621818986,0.1103419020888251,0.09874356298224075,86.70338264086446,2182,59799,0.10751643624825517,0.052656908431011396,4,medium
Atlantic Components 388,0.9748302482182745,3,0.02291979912856557,0.01745976897231093,0.021138180470566773,82.19151639488008,1920,367988,0.034613075543486284,0.03110105410174325,1,low
Metro Technologies 6776,0.7784808423855485,9,0.08873639272556652,0.05415194111821997,0.12865761591407227,75.93030436982112,1077,104950,0.13912273866633496,0.05714544733172626,3,medium
Eagle Trading 3110,0.877290302584688,3,0.029839693542320016,0.013713625158096023,0.023907199621518327,93.38581597053613,3615,268921,0.06857116657619583,0.027186325665221073,1,low
Apex Materials 6888,0.5020697668348224,28,0.19555840626459314,0.3842476937408136,0.27871831733827035,20.72580622140454,375,88755,0.34214009278735147,0.2511481707593086,38,critical
Zenith Materials 9519,0.9391431965617472,2,0.016097297273237172,0.02336454862096022,0.0462133565458419,89.28082960586457,923,1000,0.0,0.04189713157880404,2,low
Global Global 2545,0.7652949025561464,7,0.029573995147352507,0.10877022073959251,0.14631255342208963,77.68664580349441,787,277960,0.19126193437254438,0.10410279023250416,13,medium
Prime Trading 2301,0.9146023353444367,0,0.017358532914024293,0.03717051653767006,0.014703156501634469,95.15649944861738,3858,464712,0.02551587258841226,0.02123868792867893,3,low
Metro Manufacturing 337,0.9306232669072143,3,0.03371075126881602,0.0487172799316774,0.021110966656527966,87.75515887161302,3485,347856,0.042506595745785164,0.014357900821688691,1,low
Pinnacle Distribution 4165,0.8979817829112172,3,0.05157229925591863,0.06539384869168267,0.1265139906647304,73.56480356112331,962,176274,0.11170229605856363,0.0891712005590791,5,medium
Pacific Distribution 6190,0.9285911496208205,1,0.04723782417181775,0.049944824204192585,0.004310499269962181,88.4723810546983,796,397312,0.052425650376854885,0.017266240340332917,1,low
Delta Systems 9214,0.6810140793836665,12,0.10769174551068145,0.20697367863512428,0.1419105105174804,63.80903290721072,867,35762,0.17648584694415884,0.13567221705313653,14,high
Omega Materials 1496,0.8840546148378281,5,0.08440225902008647,0.10091698876910951,0.1289841709263842,78.9048700285531,3011,261273,0.14870540277543434,0.13920645624309705,4,medium
Beta Supplies 7928,0.591345792973509,35,0.22601541206446207,0.1046133349598404,0.29614437949608585,50.55139744521309,583,38024,0.2205191137393563,0.27085538275010346,16,high
Mercury Industries 4758,0.8593054932589579,3,0.009677902053351378,0.02733128545534385,0.04780390724308356,84.40736493799234,4332,375170,0.05444281887700525,0.014148802569917782,1,low
Prime Distribution 4483,0.99336934309646,1,0.0037082995918902447,0.007705739234261617,0.018093921165127848,78.93030920998083,3398,117821,0.0467911795186622,0.017971886181974952,2,low
Stellar Networks 7811,0.940457459713767,2,0.04762277853052177,0.020883963982971567,0.019373829322361688,89.87672695835933,2043,451006,0.01100656376195019,0.018994352912904095,3,low
Peak Manufacturing 5328,0.6014169379242136,26,0.19486805610722382,0.1224106811531323,0.16334973328878394,56.710930121066134,1753,9198,0.17174351276508065,0.1308488450306915,21,high
Beta Services 9791,0.9443684699482917,4,0.00879602410432883,0.011573725136632598,0.04988383162138078,91.12712404059327,558,149615,0.036325394131231994,0.02677153696860314,2,low
Delta Networks 7781,0.7632835853069871,9,0.055650822911003,0.07693342267269444,0.05940433225793722,79.69467800791121,3300,174018,0.17207523813704023,0.09499899050157262,5,medium
Emerald Partners 5607,0.9327265339782378,4,0.032441266392657805,0.046230665630250516,0.04687994573349825,97.9630526970111,2310,349856,0.04086392831160349,0.040811769720542866,2,low
Atlas Systems 7793,0.45907883072077454,39,0.4737740464562579,0.48305916770790164,0.31204920962097915,12.086240465563847,758,30783,0.6411643370707101,0.3912399475378776,11,critical
Crest Distribution 7091,0.5278504658784104,53,0.5616807452468189,0.3819819889078861,0.3638402933332229,28.14166513607221,281,37828,0.5076744788058013,0.5599341929802752,35,critical
Delta Supplies 7916,0.5383977142466312,9,0.1969821080239384,0.1716024557066226,0.25238412707304403,48.56757696637968,1414,32636,0.34387141196523874,0.20603449912060973,19,high
Atlas Group 9201,0.7671724350084579,6,0.1057605532449455,0.055571966534516674,0.06737899491750488,67.69287642607055,752,57158,0.2044152683617298,0.06162715036769906,6,medium
Pulsar Resources 1307,0.6956883053905277,11,0.04916521629674426,0.08336900091671245,0.150519792799064,89.53181067133077,1509,248770,0.09299325736824114,0.12016789848349763,8,medium
Beta Logistics 7951,0.8622312722242557,1,0.045924211327102164,0.027928991703145334,0.02512725671596318,98.66098487651368,379,1000,0.016716370900949917,0.03267530729077487,1,low
Stellar Networks 986,0.7798035860067098,13,0.06986231850638464,0.11884395368160762,0.06998809124042424,71.28371000808608,2770,181746,0.17016932721264075,0.11600850096199805,10,medium
Phoenix Group 9755,0.5575418466804758,33,0.18416650011103886,0.4066881042907459,0.30646506008168484,42.477150134882194,250,89993,0.43459781397765174,0.4008607057297599,43,critical
Summit Partners 1715,0.7339923199870966,10,0.04884187563061844,0.10731373102147664,0.07449370111469235,60.34438032090043,1349,350561,0.07522986389447492,0.07910442721827698,10,medium
Zenith Global 5044,0.9651941233819996,3,0.009566009825736167,0.03238839868864766,0.010335163387917241,89.80252095707361,696,332456,0.0358582005963506,0.03334174199737896,2,low
Saturn Industries 6967,0.9348598430022973,1,0.026498262301555078,0.008624687332604762,0.05776478701931682,92.68084445789277,1728,301319,0.0,0.02414617646367291,0,low
Beta Materials 6334,0.8727652425481683,4,0.08038786023388414,0.09492193601756381,0.05157571791478749,63.877479721209426,1330,215721,0.12081234857632621,0.13981229318629043,9,medium
Vertex Supplies 9312,0.774912573558923,8,0.11544644964304226,0.0724729688543164,0.037862590664755696,59.93202949582315,1122,129896,0.16932984418519,0.06402942152035088,7,medium
Titan Networks 6414,0.7811092710528675,13,0.046563260990666495,0.09409320693575503,0.09098999689972995,68.50378580332247,2253,304996,0.12745440596178614,0.13008660783218523,10,medium
Pacific Services 5334,0.8960116762667418,13,0.029277832334826535,0.0433515184252352,0.13771397955273612,72.43534010556594,1705,74764,0.11853644723890423,0.14933032783966005,3,medium
Orion Ventures 147,0.6229772767713575,22,0.20417700351649767,0.09494198059558973,0.21210496298603426,44.72017712884308,226,83500,0.16731128635320036,0.13087275791788522,22,high
Onyx Services 254,0.32637710035541034,48,0.44162669724088877,0.31380101413681954,0.20346872801193316,11.525411177564829,440,75578,0.42250506393872606,0.2739107194507898,33,critical
Atlas Systems 6991,0.8674171931286748,0,0.046340792591808795,0.031568576910410116,0.006441704338168151,91.05123986005472,4242,239088,0.017909105616609702,0.008123075950751114,2,low
Core Group 7823,0.8043385069329912,12,0.09325244942295478,0.03821948574956314,0.16043530465064157,60.96385350298888,1838,8090,0.07057948848915277,0.05199926723622493,3,medium
Neptune Partners 2622,0.27996177564072044,36,0.24553527756150265,0.32131376404510636,0.4318379964430286,10.259444309791103,403,12921,0.3434023036861081,0.5522498536524799,44,critical
Sigma Components 902,0.7611330643767827,7,0.10043897384077582,0.04842290315497741,0.08387446147339567,63.74210662856409,1121,109895,0.12093279699168075,0.023359353455707374,6,medium
Orion Distribution 7119,0.7104891456121828,13,0.06053508128351642,0.04165824778192741,0.1137617282700546,68.14683122409866,1458,1000,0.16718457059536143,0.10677663103524988,9,medium
Atlantic Technologies 7110,0.7744471366632509,6,0.06570423548696185,0.10371697510796096,0.11974908240630107,69.81221099956983,531,140881,0.09484200649443629,0.10019535202902165,6,medium
Zenith Components 2959,0.7372662080249088,9,0.06692774024650563,0.10061648742291818,0.14194054280833962,73.79981595038967,3227,54247,0.1055710654163853,0.11660589276199651,6,medium
Phoenix Logistics 1356,0.664422057319858,10,0.14000979212517564,0.23104288865859038,0.20775188197179653,57.18846712025236,1739,167941,0.27214995560139055,0.21910524090512895,23,high
Cobalt Systems 7398,0.7554629262902207,11,0.04762069619012436,0.07355471906563525,0.10748351857344782,64.19439225217275,3249,157354,0.11669909326931512,0.09612927350317665,2,medium
Vanguard Partners 777,0.7409628670390315,10,0.05553767416059908,0.11292400111472346,0.06338505088726935,76.15908141074814,2272,281668,0.19120758812694483,0.12557813157260428,3,medium
Pinnacle Manufacturing 7504,0.9297226079071094,0,0.02303209615340603,0.03979190441671336,0.038689617324148405,84.06791411513996,5000,1000,0.04242867694298123,0.016752714579070224,1,low
Mercury Manufacturing 3733,0.9109505192689541,4,0.04253597265174219,0.026851572846088696,0.029298001113716964,82.94658101778788,4544,462110,0.0556573019370698,0.02149719262517473,2,low
Saturn Logistics 469,0.7025182534096247,36,0.1387749069322302,0.19673849677990152,0.26270528089576317,47.152872374575495,1879,141977,0.35548970263537993,0.25020438448917265,9,high
Apex Manufacturing 3486,0.8806751800944014,3,0.02065512038844625,0.010940363096062658,0.054913225769452956,100.0,2362,500000,0.04590169223076233,0.001682904370794647,0,low
Crest Supplies 4161,0.9546085860835773,4,0.03755762119796687,0.01824416394275571,0.04111420450104912,84.27586015149431,801,1000,0.0493218217158193,0.02211045880107288,3,low
Crest Partners 9709,0.8939111028342848,5,0.00689778907982152,0.03939878250364704,0.03683550454391743,88.4111914045452,3715,289372,0.0012271513620365905,0.020477674524690233,2,low
Core Manufacturing 1387,0.9199105115093971,1,0.031406402133014155,0.005672902943192506,0.009228612683982921,90.32403359035725,989,498135,0.05081199235315319,0.023113572381114826,2,low
Jade Logistics 5945,0.7686861942761013,12,0.09778965942424885,0.12083750771866206,0.05114853001822493,84.60986505566599,2215,345564,0.09931883923115928,0.028443860700239194,10,medium
Atlas Global 5057,0.6879413219096635,26,0.16251278061718974,0.12818117890962866,0.13859382791114738,61.51768141077668,1314,80468,0.3236727909842282,0.1658246743780536,21,high
Pacific Supplies 6756,0.8504675177050638,14,0.09582514298984883,0.09064120993196081,0.06864545176417257,66.52378460480452,1274,308109,0.1309518169691687,0.07786139485172716,11,medium
